21, 1
21, 0
20, 0
21, 1
21, 0
20, 1
17, 2
17, 2
18, 2
15, 0
15, 2
17, 1
17, 2
17, 0
12, 1
12, 0
13, 1
13, 0
14, 1
14, 0
15, 2
15, 0
15, 0
14, 0
14, 2
13, 1
13, 0
13, 1
12, 0
12, 0
13, 2
14, 1
14, 0
14, 1
14, 2
14, 0
15, 1
13, 0
13, 1
11, 0
11, 2
12, 0
12, 1
12, 2
12, 0
12, 0
12, 1
13, 2
14, 2
15, 0
16, 1
17, 2
18, 2
18, 1
18, 0
18, 1
19, 1
19, 1
19, 0
19, 2
19, 1
20, 2
21, 1
20, 0
20, 3
20, 2
21, 1
21, 1
22, 1
22, 0
22, 1
23, 1
17, 2
17, 1
17, 0
18, 1
18, 1
16, 1
17, 1
18, 2
19, 0
20, 1
19, 0
19, 0
19, 1
20, 2
18, 1
18, 1
18, 1
19, 0
17, 0
18, 0
18, 2
19, 1
18, 0
18, 0
19, 0
19, 1
19, 1
18, 0
19, 1
19, 0
20, 0
20, 0
19, 0
18, 2
17, 0
18, 1
18, 0
19, 1
