17, 2
18, 0
19, 1
19, 0
20, 1
21, 2
20, 2
17, 0
17, 0
15, 0
14, 2
14, 1
14, 0
15, 2
14, 1
15, 0
15, 2
15, 1
13, 1
13, 0
14, 2
14, 1
14, 1
14, 2
13, 0
10, 0
10, 0
8, 0
8, 1
9, 2
9, 1
10, 1
12, 1
13, 0
14, 0
14, 1
14, 0
14, 2
15, 1
16, 1
17, 0
18, 2
